"Subject_Activity" "variable" "means"
"2_STANDING" "tBodyGyroJerk_mean_Y" -0.0423801321121495
"2_STANDING" "tBodyGyroJerk_mean_Z" -0.0529609327537383
"2_STANDING" "tBodyGyroJerk_std_X" -0.983371404719626
"2_STANDING" "tBodyGyroJerk_std_Y" -0.989310300607477
"2_STANDING" "tBodyGyroJerk_std_Z" -0.985554018130841
"2_STANDING" "tBodyAccMag_mean" -0.971603898224299
"2_STANDING" "tBodyAccMag_std" -0.963858023785047
"2_STANDING" "tGravityAccMag_mean" -0.971603898224299
"2_STANDING" "tGravityAccMag_std" -0.963858023785047
"2_STANDING" "tBodyAccJerkMag_mean" -0.985644867336449
"2_STANDING" "tBodyAccJerkMag_std" -0.98337310546729
"2_STANDING" "tBodyGyroMag_mean" -0.967015001682243
"2_STANDING" "tBodyGyroMag_std" -0.96013507682243
"2_STANDING" "tBodyGyroJerkMag_mean" -0.989070866401869
"2_STANDING" "tBodyGyroJerkMag_std" -0.986091233831776
"2_STANDING" "fBodyAcc_mean_X" -0.989205636682243
"2_STANDING" "fBodyAcc_mean_Y" -0.963244282523364
"2_STANDING" "fBodyAcc_mean_Z" -0.971860756261682
"2_STANDING" "fBodyAcc_std_X" -0.991935125654206
"2_STANDING" "fBodyAcc_std_Y" -0.956239660233645
"2_STANDING" "fBodyAcc_std_Z" -0.956624649672897
"2_STANDING" "fBodyAccJerk_mean_X" -0.987405492990654
"2_STANDING" "fBodyAccJerk_mean_Y" -0.976346787757009
"2_STANDING" "fBodyAccJerk_mean_Z" -0.98460941088785
"2_STANDING" "fBodyAccJerk_std_X" -0.988541043831776
"2_STANDING" "fBodyAccJerk_std_Y" -0.978505047803738
"2_STANDING" "fBodyAccJerk_std_Z" -0.987888333224299
"2_STANDING" "fBodyGyro_mean_X" -0.970079597476636
"2_STANDING" "fBodyGyro_mean_Y" -0.979973270420561
"2_STANDING" "fBodyGyro_mean_Z" -0.974573210373832
"2_STANDING" "fBodyGyro_std_X" -0.972135617616822
"2_STANDING" "fBodyGyro_std_Y" -0.976628390700935
"2_STANDING" "fBodyGyro_std_Z" -0.977774026121495
"2_STANDING" "fBodyAccMag_mean" -0.971698518925234
"2_STANDING" "fBodyAccMag_std" -0.964950308785047
"2_STANDING" "fBodyBodyAccJerkMag_mean" -0.983364153691589
"2_STANDING" "fBodyBodyAccJerkMag_std" -0.98224584817757
"2_STANDING" "fBodyBodyGyroMag_mean" -0.97089042864486
"2_STANDING" "fBodyBodyGyroMag_std" -0.960337824439252
"2_STANDING" "fBodyBodyGyroJerkMag_mean" -0.986699754859813
"2_STANDING" "fBodyBodyGyroJerkMag_std" -0.986018395747664
"2_WALKING" "tBodyAcc_mean_X" 0.276767989083969
"2_WALKING" "tBodyAcc_mean_Y" -0.0180891428993698
"2_WALKING" "tBodyAcc_mean_Z" -0.109784228950382
"2_WALKING" "tBodyAcc_std_X" -0.352872815763359
"2_WALKING" "tBodyAcc_std_Y" -0.0780640614022901
"2_WALKING" "tBodyAcc_std_Z" -0.285838838061069
"2_WALKING" "tGravityAcc_mean_X" 0.930498297022901
"2_WALKING" "tGravityAcc_mean_Y" -0.234163676759542
"2_WALKING" "tGravityAcc_mean_Z" -0.0753809476198473
"2_WALKING" "tGravityAcc_std_X" -0.977576847671756
"2_WALKING" "tGravityAcc_std_Y" -0.972512176221374
"2_WALKING" "tGravityAcc_std_Z" -0.957793944351145
"2_WALKING" "tBodyAccJerk_mean_X" 0.0706468120166031
"2_WALKING" "tBodyAccJerk_mean_Y" 0.0165968140091603
"2_WALKING" "tBodyAccJerk_mean_Z" -0.0035459796908397
"2_WALKING" "tBodyAccJerk_std_X" -0.249609463419847
"2_WALKING" "tBodyAccJerk_std_Y" -0.0849282722658397
"2_WALKING" "tBodyAccJerk_std_Z" -0.487239429351145
"2_WALKING" "tBodyGyro_mean_X" -0.0486823770058779
"2_WALKING" "tBodyGyro_mean_Y" -0.0575697275187023
"2_WALKING" "tBodyGyro_mean_Z" 0.0911195583706107
"2_WALKING" "tBodyGyro_std_X" -0.557523414580153
"2_WALKING" "tBodyGyro_std_Y" -0.375576671994847
"2_WALKING" "tBodyGyro_std_Z" -0.358725976183206
"2_WALKING" "tBodyGyroJerk_mean_X" -0.0897664141980802
"2_WALKING" "tBodyGyroJerk_mean_Y" -0.0453914713572519
"2_WALKING" "tBodyGyroJerk_mean_Z" -0.0528443603015267
"2_WALKING" "tBodyGyroJerk_std_X" -0.408337916954198
"2_WALKING" "tBodyGyroJerk_std_Y" -0.529797455343511
"2_WALKING" "tBodyGyroJerk_std_Z" -0.448605406793893
"2_WALKING" "tBodyAccMag_mean" -0.217397259896565
"2_WALKING" "tBodyAccMag_std" -0.355275113835878
"2_WALKING" "tGravityAccMag_mean" -0.217397259896565
"2_WALKING" "tGravityAccMag_std" -0.355275113835878
"2_WALKING" "tBodyAccJerkMag_mean" -0.235491075980916
"2_WALKING" "tBodyAccJerkMag_std" -0.200390682207786
"2_WALKING" "tBodyGyroMag_mean" -0.339810654583969
"2_WALKING" "tBodyGyroMag_std" -0.426755353396947
"2_WALKING" "tBodyGyroJerkMag_mean" -0.484808238522901
"2_WALKING" "tBodyGyroJerkMag_std" -0.518878422194657
"2_WALKING" "fBodyAcc_mean_X" -0.295468122332061
"2_WALKING" "fBodyAcc_mean_Y" -0.0647437813412214
"2_WALKING" "fBodyAcc_mean_Z" -0.337940993931298
"2_WALKING" "fBodyAcc_std_X" -0.377868079389313
"2_WALKING" "fBodyAcc_std_Y" -0.145016541242863
"2_WALKING" "fBodyAcc_std_Z" -0.314230086362595
"2_WALKING" "fBodyAccJerk_mean_X" -0.291520980886298
"2_WALKING" "fBodyAccJerk_mean_Y" -0.161309379067714
"2_WALKING" "fBodyAccJerk_mean_Z" -0.460479002022901
"2_WALKING" "fBodyAccJerk_std_X" -0.273049930427481
"2_WALKING" "fBodyAccJerk_std_Y" -0.0634088692674809
"2_WALKING" "fBodyAccJerk_std_Z" -0.512396282519084
"2_WALKING" "fBodyGyro_mean_X" -0.444012406358779
"2_WALKING" "fBodyGyro_mean_Y" -0.399266445882824
"2_WALKING" "fBodyGyro_mean_Z" -0.335614009083969
"2_WALKING" "fBodyGyro_std_X" -0.59427313148855
"2_WALKING" "fBodyGyro_std_Y" -0.366816140915649
"2_WALKING" "fBodyGyro_std_Z" -0.427658284885496
"2_WALKING" "fBodyAccMag_mean" -0.270755746289313
"2_WALKING" "fBodyAccMag_std" -0.509291534198473
"2_WALKING" "fBodyBodyAccJerkMag_mean" -0.188967868661298
"2_WALKING" "fBodyBodyAccJerkMag_std" -0.22126627945687
"2_WALKING" "fBodyBodyGyroMag_mean" -0.435038094785115
"2_WALKING" "fBodyBodyGyroMag_std" -0.522530895381679
"2_WALKING" "fBodyBodyGyroJerkMag_mean" -0.523008583545801
"2_WALKING" "fBodyBodyGyroJerkMag_std" -0.548279525954198
"2_WALKING_DOWNSTAIRS" "tBodyAcc_mean_X" 0.289347712310811
"2_WALKING_DOWNSTAIRS" "tBodyAcc_mean_Y" -0.0166089916391892
"2_WALKING_DOWNSTAIRS" "tBodyAcc_mean_Z" -0.116239204185811
"2_WALKING_DOWNSTAIRS" "tBodyAcc_std_X" 0.117952747024804
"2_WALKING_DOWNSTAIRS" "tBodyAcc_std_Y" 0.0116494640614865
"2_WALKING_DOWNSTAIRS" "tBodyAcc_std_Z" -0.133067988753378
"2_WALKING_DOWNSTAIRS" "tGravityAcc_mean_X" 0.910965694121622
"2_WALKING_DOWNSTAIRS" "tGravityAcc_mean_Y" -0.198547452628378
"2_WALKING_DOWNSTAIRS" "tGravityAcc_mean_Z" -0.0969844421912162
"2_WALKING_DOWNSTAIRS" "tGravityAcc_std_X" -0.949795591081081
"2_WALKING_DOWNSTAIRS" "tGravityAcc_std_Y" -0.942764398513514
"2_WALKING_DOWNSTAIRS" "tGravityAcc_std_Z" -0.912948822027027
"2_WALKING_DOWNSTAIRS" "tBodyAccJerk_mean_X" 0.0952042091876351
"2_WALKING_DOWNSTAIRS" "tBodyAccJerk_mean_Y" 1.60248918918886e-06
"2_WALKING_DOWNSTAIRS" "tBodyAccJerk_mean_Z" -0.0217942907763514
"2_WALKING_DOWNSTAIRS" "tBodyAccJerk_std_X" 0.00879159855405406
"2_WALKING_DOWNSTAIRS" "tBodyAccJerk_std_Y" -0.0890479786385135
"2_WALKING_DOWNSTAIRS" "tBodyAccJerk_std_Z" -0.348272496061486
"2_WALKING_DOWNSTAIRS" "tBodyGyro_mean_X" -0.0877722486039189
"2_WALKING_DOWNSTAIRS" "tBodyGyro_mean_Y" -0.0380992294405405
"2_WALKING_DOWNSTAIRS" "tBodyGyro_mean_Z" 0.0959786190449324
"2_WALKING_DOWNSTAIRS" "tBodyGyro_std_X" -0.399144983928378
"2_WALKING_DOWNSTAIRS" "tBodyGyro_std_Y" -0.416374698108108
"2_WALKING_DOWNSTAIRS" "tBodyGyro_std_Z" -0.299377373317568
"2_WALKING_DOWNSTAIRS" "tBodyGyroJerk_mean_X" -0.0717272696187838
"2_WALKING_DOWNSTAIRS" "tBodyGyroJerk_mean_Y" -0.0478768664854054
"2_WALKING_DOWNSTAIRS" "tBodyGyroJerk_mean_Z" -0.0605244843876351
"2_WALKING_DOWNSTAIRS" "tBodyGyroJerk_std_X" -0.460418286959459
"2_WALKING_DOWNSTAIRS" "tBodyGyroJerk_std_Y" -0.477588791364865
"2_WALKING_DOWNSTAIRS" "tBodyGyroJerk_std_Z" -0.349969502002703
"2_WALKING_DOWNSTAIRS" "tBodyAccMag_mean" 0.112908404119662
"2_WALKING_DOWNSTAIRS" "tBodyAccMag_std" 0.126995897665541
"2_WALKING_DOWNSTAIRS" "tGravityAccMag_mean" 0.112908404119662
"2_WALKING_DOWNSTAIRS" "tGravityAccMag_std" 0.126995897665541
"2_WALKING_DOWNSTAIRS" "tBodyAccJerkMag_mean" -0.0915221823006757
"2_WALKING_DOWNSTAIRS" "tBodyAccJerkMag_std" 0.0307316014378378
"2_WALKING_DOWNSTAIRS" "tBodyGyroMag_mean" -0.196375312855608
"2_WALKING_DOWNSTAIRS" "tBodyGyroMag_std" -0.318657809412162
"2_WALKING_DOWNSTAIRS" "tBodyGyroJerkMag_mean" -0.462791505297297
"2_WALKING_DOWNSTAIRS" "tBodyGyroJerkMag_std" -0.452578165506757
"2_WALKING_DOWNSTAIRS" "fBodyAcc_mean_X" 0.0631817185594595
"2_WALKING_DOWNSTAIRS" "fBodyAcc_mean_Y" 0.0341600745317568
"2_WALKING_DOWNSTAIRS" "fBodyAcc_mean_Z" -0.155276082707568
"2_WALKING_DOWNSTAIRS" "fBodyAcc_std_X" 0.133763913979189
"2_WALKING_DOWNSTAIRS" "fBodyAcc_std_Y" -0.0662664044567568
"2_WALKING_DOWNSTAIRS" "fBodyAcc_std_Z" -0.192789738435811
"2_WALKING_DOWNSTAIRS" "fBodyAccJerk_mean_X" -0.0200630853040541
"2_WALKING_DOWNSTAIRS" "fBodyAccJerk_mean_Y" -0.117552922932432
"2_WALKING_DOWNSTAIRS" "fBodyAccJerk_mean_Z" -0.286607556574324
"2_WALKING_DOWNSTAIRS" "fBodyAccJerk_std_X" -0.0536798866674324
"2_WALKING_DOWNSTAIRS" "fBodyAccJerk_std_Y" -0.121539639333108
"2_WALKING_DOWNSTAIRS" "fBodyAccJerk_std_Z" -0.409152621256757
"2_WALKING_DOWNSTAIRS" "fBodyGyro_mean_X" -0.301990560623649
"2_WALKING_DOWNSTAIRS" "fBodyGyro_mean_Y" -0.358459129533784
"2_WALKING_DOWNSTAIRS" "fBodyGyro_mean_Z" -0.181566083941216
"2_WALKING_DOWNSTAIRS" "fBodyGyro_std_X" -0.434611255432432
"2_WALKING_DOWNSTAIRS" "fBodyGyro_std_Y" -0.461100567981081
"2_WALKING_DOWNSTAIRS" "fBodyGyro_std_Z" -0.408941938175676
"2_WALKING_DOWNSTAIRS" "fBodyAccMag_mean" 0.166430167759459
"2_WALKING_DOWNSTAIRS" "fBodyAccMag_std" -0.0735569905756757
"2_WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag_mean" 0.044727635914527
"2_WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag_std" 0.0027648342222973
"2_WALKING_DOWNSTAIRS" "fBodyBodyGyroMag_mean" -0.361331057537162
"2_WALKING_DOWNSTAIRS" "fBodyBodyGyroMag_std" -0.411721561831081
"2_WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag_mean" -0.456124548822297
"2_WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag_std" -0.488846105736486
"2_WALKING_UPSTAIRS" "tBodyAcc_mean_X" 0.25774498502
"2_WALKING_UPSTAIRS" "tBodyAcc_mean_Y" -0.0202454974725333
"2_WALKING_UPSTAIRS" "tBodyAcc_mean_Z" -0.127221606366667
"2_WALKING_UPSTAIRS" "tBodyAcc_std_X" -0.3408689216
"2_WALKING_UPSTAIRS" "tBodyAcc_std_Y" -0.0496262512586667
"2_WALKING_UPSTAIRS" "tBodyAcc_std_Z" -0.133536143870667
"2_WALKING_UPSTAIRS" "tGravityAcc_mean_X" 0.847735724666667
"2_WALKING_UPSTAIRS" "tGravityAcc_mean_Y" -0.254677011
"2_WALKING_UPSTAIRS" "tGravityAcc_mean_Z" -0.225604565532
"2_WALKING_UPSTAIRS" "tGravityAcc_std_X" -0.9475876584
"2_WALKING_UPSTAIRS" "tGravityAcc_std_Y" -0.936432307533333
"2_WALKING_UPSTAIRS" "tGravityAcc_std_Z" -0.902568862333333
"2_WALKING_UPSTAIRS" "tBodyAccJerk_mean_X" 0.0868086703056667
"2_WALKING_UPSTAIRS" "tBodyAccJerk_mean_Y" -0.00229065251986667
"2_WALKING_UPSTAIRS" "tBodyAccJerk_mean_Z" 0.00700678862866667
"2_WALKING_UPSTAIRS" "tBodyAccJerk_std_X" -0.42525653694
"2_WALKING_UPSTAIRS" "tBodyAccJerk_std_Y" -0.347513287150667
"2_WALKING_UPSTAIRS" "tBodyAccJerk_std_Z" -0.617595934533333
"2_WALKING_UPSTAIRS" "tBodyGyro_mean_X" 0.002637057248
"2_WALKING_UPSTAIRS" "tBodyGyro_mean_Y" -0.0580561985633333
"2_WALKING_UPSTAIRS" "tBodyGyro_mean_Z" 0.0497437937766667
"2_WALKING_UPSTAIRS" "tBodyGyro_std_X" -0.498882411866667
"2_WALKING_UPSTAIRS" "tBodyGyro_std_Y" -0.457966793529333
"2_WALKING_UPSTAIRS" "tBodyGyro_std_Z" -0.305343902177333
"2_WALKING_UPSTAIRS" "tBodyGyroJerk_mean_X" -0.111874469204733
"2_WALKING_UPSTAIRS" "tBodyGyroJerk_mean_Y" -0.0390964255157333
"2_WALKING_UPSTAIRS" "tBodyGyroJerk_mean_Z" -0.0401068251686667
"2_WALKING_UPSTAIRS" "tBodyGyroJerk_std_X" -0.6131391436
"2_WALKING_UPSTAIRS" "tBodyGyroJerk_std_Y" -0.703729935333333
"2_WALKING_UPSTAIRS" "tBodyGyroJerk_std_Z" -0.617055737533333
"2_WALKING_UPSTAIRS" "tBodyAccMag_mean" -0.166566887573333
"2_WALKING_UPSTAIRS" "tBodyAccMag_std" -0.304346544561333
"2_WALKING_UPSTAIRS" "tGravityAccMag_mean" -0.166566887573333
"2_WALKING_UPSTAIRS" "tGravityAccMag_std" -0.304346544561333
"2_WALKING_UPSTAIRS" "tBodyAccJerkMag_mean" -0.432257235
"2_WALKING_UPSTAIRS" "tBodyAccJerkMag_std" -0.404811452399333
"2_WALKING_UPSTAIRS" "tBodyGyroMag_mean" -0.254478557386
"2_WALKING_UPSTAIRS" "tBodyGyroMag_std" -0.408867401110667
"2_WALKING_UPSTAIRS" "tBodyGyroJerkMag_mean" -0.661490759933333
"2_WALKING_UPSTAIRS" "tBodyGyroJerkMag_std" -0.7040045608
"2_WALKING_UPSTAIRS" "fBodyAcc_mean_X" -0.385590600313333
"2_WALKING_UPSTAIRS" "fBodyAcc_mean_Y" -0.168567365420067
"2_WALKING_UPSTAIRS" "fBodyAcc_mean_Z" -0.350892216451333
"2_WALKING_UPSTAIRS" "fBodyAcc_std_X" -0.326362089733333
"2_WALKING_UPSTAIRS" "fBodyAcc_std_Y" -0.0532591953573333
"2_WALKING_UPSTAIRS" "fBodyAcc_std_Z" -0.0955040686286667
"2_WALKING_UPSTAIRS" "fBodyAccJerk_mean_X" -0.43861521878
"2_WALKING_UPSTAIRS" "fBodyAccJerk_mean_Y" -0.371106858881333
"2_WALKING_UPSTAIRS" "fBodyAccJerk_mean_Z" -0.5825162812
"2_WALKING_UPSTAIRS" "fBodyAccJerk_std_X" -0.464762948533333
"2_WALKING_UPSTAIRS" "fBodyAccJerk_std_Y" -0.367526895133333
"2_WALKING_UPSTAIRS" "fBodyAccJerk_std_Z" -0.651785417533333
"2_WALKING_UPSTAIRS" "fBodyGyro_mean_X" -0.461543181186667
"2_WALKING_UPSTAIRS" "fBodyGyro_mean_Y" -0.5372936958
"2_WALKING_UPSTAIRS" "fBodyGyro_mean_Z" -0.40411494784
"2_WALKING_UPSTAIRS" "fBodyGyro_std_X" -0.516889293926667
"2_WALKING_UPSTAIRS" "fBodyGyro_std_Y" -0.422103642566667
"2_WALKING_UPSTAIRS" "fBodyGyro_std_Z" -0.34276125096
"2_WALKING_UPSTAIRS" "fBodyAccMag_mean" -0.304636391196667
"2_WALKING_UPSTAIRS" "fBodyAccMag_std" -0.41401315
"2_WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_mean" -0.382925746142
"2_WALKING_UPSTAIRS" "fBodyBodyAccJerkMag_std" -0.438578757134667
"2_WALKING_UPSTAIRS" "fBodyBodyGyroMag_mean" -0.521505979466667
"2_WALKING_UPSTAIRS" "fBodyBodyGyroMag_std" -0.441216708266667
"2_WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_mean" -0.699096907933333
"2_WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag_std" -0.7323685652
"20_LAYING" "tBodyAcc_mean_X" 0.240693354404706
"20_LAYING" "tBodyAcc_mean_Y" -0.0138285779747059
"20_LAYING" "tBodyAcc_mean_Z" -0.0992814294217647
"20_LAYING" "tBodyAcc_std_X" -0.942475761611765
"20_LAYING" "tBodyAcc_std_Y" -0.907069119235294
"20_LAYING" "tBodyAcc_std_Z" -0.895417288447059
"20_LAYING" "tGravityAcc_mean_X" -0.345597729482353
"20_LAYING" "tGravityAcc_mean_Y" 0.696347428323529
"20_LAYING" "tGravityAcc_mean_Z" 0.591712166452941
"20_LAYING" "tGravityAcc_std_X" -0.897546464470588
"20_LAYING" "tGravityAcc_std_Y" -0.910429113905882
"20_LAYING" "tGravityAcc_std_Z" -0.864817594935294
"20_LAYING" "tBodyAccJerk_mean_X" 0.0902441635947059
"20_LAYING" "tBodyAccJerk_mean_Y" 0.00364324955641176
"20_LAYING" "tBodyAccJerk_mean_Z" -0.0189497483911588
"20_LAYING" "tBodyAccJerk_std_X" -0.978280756294118
"20_LAYING" "tBodyAccJerk_std_Y" -0.968143716117647
"20_LAYING" "tBodyAccJerk_std_Z" -0.977449350705882
"20_LAYING" "tBodyGyro_mean_X" -0.009189269974
"20_LAYING" "tBodyGyro_mean_Y" -0.105713399529412
"20_LAYING" "tBodyGyro_mean_Z" 0.133346699876471
"20_LAYING" "tBodyGyro_std_X" -0.957704905588235
"20_LAYING" "tBodyGyro_std_Y" -0.951946606058824
"20_LAYING" "tBodyGyro_std_Z" -0.957407727529412
"20_LAYING" "tBodyGyroJerk_mean_X" -0.1026380783
"20_LAYING" "tBodyGyroJerk_mean_Y" -0.0392093645734647
"20_LAYING" "tBodyGyroJerk_mean_Z" -0.0598375355329412
"20_LAYING" "tBodyGyroJerk_std_X" -0.976933397176471
"20_LAYING" "tBodyGyroJerk_std_Y" -0.975266405117647
"20_LAYING" "tBodyGyroJerk_std_Z" -0.982666836235294
"20_LAYING" "tBodyAccMag_mean" -0.866195600341176
"20_LAYING" "tBodyAccMag_std" -0.860410002411765
"20_LAYING" "tGravityAccMag_mean" -0.866195600341176
"20_LAYING" "tGravityAccMag_std" -0.860410002411765
"20_LAYING" "tBodyAccJerkMag_mean" -0.976290353411765
"20_LAYING" "tBodyAccJerkMag_std" -0.972857827529412
"20_LAYING" "tBodyGyroMag_mean" -0.915491547
"20_LAYING" "tBodyGyroMag_std" -0.926460391529412
"20_LAYING" "tBodyGyroJerkMag_mean" -0.979679866411765
"20_LAYING" "tBodyGyroJerkMag_std" -0.973988595529412
"20_LAYING" "fBodyAcc_mean_X" -0.952287545117647
"20_LAYING" "fBodyAcc_mean_Y" -0.927959390117647
"20_LAYING" "fBodyAcc_mean_Z" -0.926611278
"20_LAYING" "fBodyAcc_std_X" -0.939147683958824
"20_LAYING" "fBodyAcc_std_Y" -0.903299448747059
"20_LAYING" "fBodyAcc_std_Z" -0.888352792581765
"20_LAYING" "fBodyAccJerk_mean_X" -0.978240789
"20_LAYING" "fBodyAccJerk_mean_Y" -0.968748212058824
"20_LAYING" "fBodyAccJerk_mean_Z" -0.974019093117647
"20_LAYING" "fBodyAccJerk_std_X" -0.980377465882353
"20_LAYING" "fBodyAccJerk_std_Y" -0.969801318
"20_LAYING" "fBodyAccJerk_std_Z" -0.979566760352941
"20_LAYING" "fBodyGyro_mean_X" -0.954888262176471
"20_LAYING" "fBodyGyro_mean_Y" -0.956014849058824
"20_LAYING" "fBodyGyro_mean_Z" -0.958501533176471
"20_LAYING" "fBodyGyro_std_X" -0.959061113176471
"20_LAYING" "fBodyGyro_std_Y" -0.950238961588235
"20_LAYING" "fBodyGyro_std_Z" -0.961059579058824
"20_LAYING" "fBodyAccMag_mean" -0.904017033182353
"20_LAYING" "fBodyAccMag_std" -0.862768293417647
"20_LAYING" "fBodyBodyAccJerkMag_mean" -0.972641315647059
"20_LAYING" "fBodyBodyAccJerkMag_std" -0.972178955705882
"20_LAYING" "fBodyBodyGyroMag_mean" -0.946215431470588
"20_LAYING" "fBodyBodyGyroMag_std" -0.927513079705882
"20_LAYING" "fBodyBodyGyroJerkMag_mean" -0.974639144705882
"20_LAYING" "fBodyBodyGyroJerkMag_std" -0.974855653352941
"20_SITTING" "tBodyAcc_mean_X" 0.278655067748344
"20_SITTING" "tBodyAcc_mean_Y" -0.012295550659404
"20_SITTING" "tBodyAcc_mean_Z" -0.104400446748344
"20_SITTING" "tBodyAcc_std_X" -0.982891658344371
"20_SITTING" "tBodyAcc_std_Y" -0.925671655629139
"20_SITTING" "tBodyAcc_std_Z" -0.933258170927152
"20_SITTING" "tGravityAcc_mean_X" 0.939034149403974
"20_SITTING" "tGravityAcc_mean_Y" 0.0318904854682119
"20_SITTING" "tGravityAcc_mean_Z" 0.0330261465041722
"20_SITTING" "tGravityAcc_std_X" -0.984250703178808
"20_SITTING" "tGravityAcc_std_Y" -0.957284845337748
"20_SITTING" "tGravityAcc_std_Z" -0.94377614010596
"20_SITTING" "tBodyAccJerk_mean_X" 0.0744763428344371
"20_SITTING" "tBodyAccJerk_mean_Y" 0.00137765781948344
"20_SITTING" "tBodyAccJerk_mean_Z" -0.00341239555476821
"20_SITTING" "tBodyAccJerk_std_X" -0.983413490596026
"20_SITTING" "tBodyAccJerk_std_Y" -0.971307458013245
"20_SITTING" "tBodyAccJerk_std_Z" -0.978328771589404
"20_SITTING" "tBodyGyro_mean_X" -0.0387502752715232
"20_SITTING" "tBodyGyro_mean_Y" -0.0686295279337748
"20_SITTING" "tBodyGyro_mean_Z" 0.0786537668476821
"20_SITTING" "tBodyGyro_std_X" -0.979900092913907
"20_SITTING" "tBodyGyro_std_Y" -0.964224815562914
"20_SITTING" "tBodyGyro_std_Z" -0.952707058675497
"20_SITTING" "tBodyGyroJerk_mean_X" -0.0944060996688742
"20_SITTING" "tBodyGyroJerk_mean_Y" -0.0416523033509934
"20_SITTING" "tBodyGyroJerk_mean_Z" -0.0489717992980132
"20_SITTING" "tBodyGyroJerk_std_X" -0.984436449801324
"20_SITTING" "tBodyGyroJerk_std_Y" -0.984187449668874
"20_SITTING" "tBodyGyroJerk_std_Z" -0.982670919536424
"20_SITTING" "tBodyAccMag_mean" -0.951221284437086
"20_SITTING" "tBodyAccMag_std" -0.935763156092715
"20_SITTING" "tGravityAccMag_mean" -0.951221284437086
"20_SITTING" "tGravityAccMag_std" -0.935763156092715
"20_SITTING" "tBodyAccJerkMag_mean" -0.979623976092715
"20_SITTING" "tBodyAccJerkMag_std" -0.97534125794702
"20_SITTING" "tBodyGyroMag_mean" -0.945817641059603
"20_SITTING" "tBodyGyroMag_std" -0.947930682781457
"20_SITTING" "tBodyGyroJerkMag_mean" -0.986461261456954
"20_SITTING" "tBodyGyroJerkMag_std" -0.982154753576159
"20_SITTING" "fBodyAcc_mean_X" -0.981816693178808
"20_SITTING" "fBodyAcc_mean_Y" -0.939966828807947
"20_SITTING" "fBodyAcc_mean_Z" -0.951071492251656
"20_SITTING" "fBodyAcc_std_X" -0.983431532450331
"20_SITTING" "fBodyAcc_std_Y" -0.923085040748344
"20_SITTING" "fBodyAcc_std_Z" -0.928994207390728
"20_SITTING" "fBodyAccJerk_mean_X" -0.983790153245033
"20_SITTING" "fBodyAccJerk_mean_Y" -0.971812350529801
"20_SITTING" "fBodyAccJerk_mean_Z" -0.975126107218543
"20_SITTING" "fBodyAccJerk_std_X" -0.984538599006623
"20_SITTING" "fBodyAccJerk_std_Y" -0.972882764370861
"20_SITTING" "fBodyAccJerk_std_Z" -0.980180533509934
"20_SITTING" "fBodyGyro_mean_X" -0.975757443642384
"20_SITTING" "fBodyGyro_mean_Y" -0.969729501655629
"20_SITTING" "fBodyGyro_mean_Z" -0.957381970662252
"20_SITTING" "fBodyGyro_std_X" -0.981284557615894
"20_SITTING" "fBodyGyro_std_Y" -0.961575291324503
"20_SITTING" "fBodyGyro_std_Z" -0.955660058278146
"20_SITTING" "fBodyAccMag_mean" -0.947053611059603
"20_SITTING" "fBodyAccMag_std" -0.939535777284768
"20_SITTING" "fBodyBodyAccJerkMag_mean" -0.974740893509934
"20_SITTING" "fBodyBodyAccJerkMag_std" -0.975169192781457
"20_SITTING" "fBodyBodyGyroMag_mean" -0.961369065761589
"20_SITTING" "fBodyBodyGyroMag_std" -0.948806097284768
"20_SITTING" "fBodyBodyGyroJerkMag_mean" -0.982817595960265
"20_SITTING" "fBodyBodyGyroJerkMag_std" -0.982244885827815
"20_STANDING" "tBodyAcc_mean_X" 0.279153962597403
"20_STANDING" "tBodyAcc_mean_Y" -0.0164018637612121
"20_STANDING" "tBodyAcc_mean_Z" -0.104412451113593
"20_STANDING" "tBodyAcc_std_X" -0.979344220995671
"20_STANDING" "tBodyAcc_std_Y" -0.918242312943723
"20_STANDING" "tBodyAcc_std_Z" -0.933543551471862
"20_STANDING" "tGravityAcc_mean_X" 0.924192667186147
"20_STANDING" "tGravityAcc_mean_Y" -0.221351693168831
"20_STANDING" "tGravityAcc_mean_Z" -0.02612982017329
"20_STANDING" "tGravityAcc_std_X" -0.983397694155844
"20_STANDING" "tGravityAcc_std_Y" -0.965190599393939
"20_STANDING" "tGravityAcc_std_Z" -0.949468733333333
"20_STANDING" "tBodyAccJerk_mean_X" 0.0751188907052381
"20_STANDING" "tBodyAccJerk_mean_Y" 0.00729354906072294
"20_STANDING" "tBodyAccJerk_mean_Z" -0.0065323738722381
"20_STANDING" "tBodyAccJerk_std_X" -0.977079771601732
"20_STANDING" "tBodyAccJerk_std_Y" -0.960044238225108
"20_STANDING" "tBodyAccJerk_std_Z" -0.973590806969697
"20_STANDING" "tBodyGyro_mean_X" -0.0234652666506061
"20_STANDING" "tBodyGyro_mean_Y" -0.0653550170783983
"20_STANDING" "tBodyGyro_mean_Z" 0.0807573832848485
